Packet,Latency_us,Result
1663,529.4,1
1664,392.7,1
1665,386.4,1
1666,402.4,1
1667,525.1,1
1668,386.0,1
1669,402.1,1
1670,386.6,1
1671,517.1,0
1672,402.0,1
1673,386.2,1
1674,388.1,1
1675,529.2,1
1676,392.1,1
1677,387.3,1
1678,402.4,1
1679,521.5,1
1680,522.5,1
1681,389.7,1
1682,392.9,1
1683,401.8,1
1684,387.8,1
1685,390.9,1
1686,400.8,1
1687,512.6,1
1688,390.9,1
1689,396.2,1
1690,390.5,1
1691,522.1,1
1692,400.2,1
1693,386.8,1
1694,390.5,1
1695,396.3,1
1696,519.5,1
1697,397.4,1
1698,392.5,1
1699,389.9,1
1700,523.4,1
1701,397.1,1
1702,387.2,1
1703,396.2,1
1704,524.8,1
1705,413.5,1
1706,499.2,1
1707,397.2,1
1708,387.6,1
1709,394.7,1
1710,396.2,1
1711,386.5,1
1712,521.6,1
1713,397.1,1
1714,389.6,1
1715,391.2,1
1716,545.2,1
1717,504.9,1
1718,535.7,1
1719,517.4,1
1720,518.4,1
1721,391.0,1
1722,399.5,1
1723,519.5,1
1724,386.3,1
1725,398.7,1
1726,387.9,1
1727,521.7,1
1728,396.2,1
1729,389.4,1
1730,398.3,1
1731,527.0,1
1732,386.7,1
1733,390.2,1
1734,394.6,1
1735,391.4,1
1736,522.6,1
1737,397.7,1
1738,389.0,1
1739,397.0,1
1740,527.9,1
1741,384.0,1
1742,392.1,1
1743,400.9,1
1744,518.4,1
1745,391.1,1
1746,396.8,1
1747,385.6,1
1748,522.1,1
1749,396.5,1
1750,390.4,1
1751,392.1,1
1752,633.5,0
1753,418.1,1
1754,397.7,1
1755,515.8,1
1756,524.5,1
1757,524.5,1
1758,384.7,1
1759,530.6,1
1760,396.6,1
1761,385.0,1
1762,390.3,1
1763,535.9,1
1764,383.6,1
1765,388.8,1
1766,400.1,1
1767,518.1,1
1768,391.6,1
1769,398.5,1
1770,394.8,1
1771,527.2,1
1772,386.0,1
1773,388.1,1
1774,402.4,1
1775,519.3,1
1776,386.0,1
1777,398.9,1
1778,390.3,1
1779,388.2,1
1780,530.3,1
1781,390.2,1
1782,390.5,1
1783,398.2,1
1784,520.1,1
1785,386.4,1
1786,399.6,1
1787,394.6,1
1788,514.7,1
1789,400.8,1
1790,388.9,1
1791,388.0,1
1792,535.0,1
1793,434.9,1
1794,474.5,1
1795,397.2,1
1796,392.3,1
1797,386.1,1
1798,407.0,1
1799,380.1,1
1800,520.8,1
1801,403.2,1
1802,383.5,1
1803,389.4,1
1804,533.6,1
1805,385.2,1
1806,390.0,1
1807,403.4,1
1808,515.2,1
1809,389.9,1
1810,400.6,1
1811,387.6,1
1812,522.0,1
1813,399.9,1
1814,386.7,1
1815,389.3,1
1816,530.3,1
1817,387.7,1
1818,417.0,1
1819,377.8,1
1820,385.7,1
1821,523.1,1
1822,388.7,1
1823,390.7,1
1824,407.5,1
1825,706.1,1
1826,469.4,1
1827,524.5,1
1828,513.7,1
1829,392.8,1
1830,398.1,1
1831,387.4,1
1832,527.0,1
1833,399.9,1
1834,387.3,1
1835,388.4,1
1836,535.2,1
1837,381.5,1
1838,392.3,1
1839,400.7,1
1840,514.2,1
1841,390.5,1
1842,401.2,1
1843,385.3,1
1844,521.9,1
1845,404.5,1
1846,385.2,1
1847,391.5,1
1848,532.9,1
1849,382.8,1
1850,388.4,1
1851,401.4,1
1852,518.6,1
1853,389.0,1
1854,410.5,1
1855,378.6,1
1856,519.8,1
1857,400.3,1
1858,387.5,1
1859,390.1,1
1860,403.4,1
1861,524.8,1
1862,379.4,1
1863,391.9,1
1864,397.8,1
1865,520.3,1
1866,402.1,1
1867,388.3,1
1868,386.8,1
1869,529.5,1
1870,389.4,1
1871,389.3,1
1872,394.5,1
1873,525.0,1
1874,400.0,1
1875,384.4,1
1876,411.0,1
1877,513.1,1
1878,385.3,1
1879,392.9,1
1880,390.0,0
1881,522.5,1
1882,405.1,0
1883,382.5,1
1884,389.2,1
1885,533.6,1
1886,386.9,1
1887,400.0,1
1888,391.7,1
1889,516.9,1
1890,390.8,1
1891,405.2,1
1892,384.9,1
1893,516.3,1
1894,400.3,1
1895,388.7,1
1896,388.2,1
1897,531.7,1
1898,448.1,1
1899,485.3,0
1900,530.8,1
1901,492.4,1
1902,556.6,1
1903,535.5,1
1904,489.9,0
1905,528.7,1
1906,512.4,1
1907,519.2,1
1908,389.8,1
1909,394.9,1
1910,398.0,1
1911,521.0,1
1912,389.0,1
1913,398.7,1
1914,436.0,1
1915,477.0,1
1916,393.7,1
1917,385.4,1
1918,392.0,0
1919,530.3,1
1920,388.8,1
1921,391.9,1
1922,405.1,1
1923,517.8,1
1924,392.9,1
1925,386.8,1
1926,402.2,1
1927,517.2,1
1928,387.2,1
1929,401.8,1
1930,386.0,1
1931,560.9,1
1932,493.7,1
1933,408.6,1
1934,511.5,1
1935,519.4,1
1936,528.9,1
1937,514.3,1
1938,533.4,1
1939,521.5,1
1940,515.3,1
1941,519.4,1
1942,390.5,1
1943,392.5,1
1944,401.0,1
1945,523.9,1
1946,385.2,1
1947,404.1,1
1948,384.1,1
1949,389.2,1
1950,404.7,1
1951,514.1,1
1952,391.4,1
1953,527.0,1
1954,387.3,1
1955,389.7,1
1956,400.9,1
1957,519.8,1
1958,388.0,1
1959,407.8,1
1960,386.1,1
1961,515.1,1
1962,400.8,1
1963,387.9,1
1964,390.4,1
1965,532.2,1
1966,385.7,1
1967,389.5,1
1968,406.9,1
1969,387.5,1
1970,387.5,1
1971,529.1,1
1972,386.9,1
1973,523.8,1
1974,400.6,1
1975,387.9,1
1976,385.3,1
1977,530.5,1
1978,388.6,1
1979,389.4,1
1980,402.4,1
1981,518.3,1
1982,387.6,1
1983,401.9,1
1984,386.1,1
1985,523.2,0
1986,401.6,1
1987,384.2,1
1988,389.1,1
1989,400.4,1
1990,390.1,1
1991,388.9,1
1992,533.1,1
1993,513.1,1
1994,392.0,1
1995,401.4,1
1996,387.3,1
1997,519.5,1
1998,400.0,1
1999,386.5,1
2000,394.0,1
2001,528.9,1
2002,387.5,1
2003,401.8,1
2004,391.1,1
2005,637.2,1
2006,411.1,1
2007,523.9,1
2008,520.3,1
2009,388.3,1
2010,397.7,1
2011,525.8,1
2012,524.8,1
2013,383.5,1
2014,394.1,1
2015,401.9,1
2016,386.7,1
2017,385.8,1
2018,401.9,1
2019,516.9,1
2020,529.5,1
2021,383.5,1
2022,392.3,1
2023,405.6,1
2024,383.4,1
2025,397.3,1
2026,396.2,1
2027,385.0,1
2028,520.9,1
2029,406.4,1
2030,382.3,1
2031,387.1,1
2032,531.9,1
2033,387.3,1
2034,390.3,1
2035,402.9,1
2036,515.2,1
2037,394.5,1
2038,398.8,1
2039,385.4,1
2040,521.0,1
2041,402.0,1
2042,404.5,1
2043,370.4,1
2044,530.4,1
2045,408.7,1
2046,502.6,1
2047,406.0,1
2048,513.7,1
2049,388.4,1
2050,399.0,1
2051,386.8,1
2052,387.1,1
2053,406.0,1
2054,395.1,1
2055,377.5,0
2056,545.4,1
2057,373.1,1
2058,391.9,1
2059,408.6,1
2060,511.2,1
2061,388.4,1
2062,397.5,1
2063,390.4,1
2064,536.4,1
2065,385.2,1
2066,388.9,1
2067,400.6,1
2068,385.0,1
2069,521.0,1
2070,400.8,1
2071,385.4,1
2072,389.4,1
2073,531.1,1
2074,388.8,1
2075,388.1,1
2076,407.8,1
2077,512.9,1
2078,388.1,1
2079,401.2,1
2080,393.0,1
2081,515.6,1
2082,393.5,1
2083,390.7,1
2084,411.6,1
2085,519.6,1
2086,385.8,1
2087,388.7,1
2088,403.6,1
2089,513.3,1
2090,391.7,1
2091,401.2,1
2092,387.9,1
2093,516.1,1
2094,400.7,1
2095,387.8,1
2096,388.5,1
2097,532.4,1
2098,393.3,1
2099,384.5,1
2100,404.2,1
2101,513.5,1
2102,392.8,1
2103,400.4,1
2104,384.6,1
2105,520.6,1
2106,400.3,1
2107,390.8,1
2108,389.5,1
2109,403.4,1
2110,509.4,1
2111,392.3,1
2112,402.1,1
2113,386.7,1
2114,520.1,1
2115,401.4,1
2116,786.6,1
2117,520.3,1
2118,387.3,1
2119,398.7,1
2120,389.0,1
2121,530.9,1
2122,389.2,1
2123,388.4,1
2124,390.1,1
2125,532.4,1
2126,386.3,1
2127,388.7,1
2128,408.3,1
2129,512.0,1
2130,389.0,1
2131,400.8,1
2132,397.4,1
2133,510.2,1
2134,402.8,1
2135,384.9,1
2136,399.9,1
2137,521.0,1
2138,390.1,1
2139,412.2,1
2140,506.8,1
2141,387.5,1
2142,393.9,1
2143,403.5,1
2144,381.9,1
2145,520.2,1
2146,405.2,1
2147,380.4,1
2148,389.5,1
2149,531.6,1
2150,388.3,1
2151,425.6,1
2152,495.4,1
2153,388.3,1
2154,389.0,1
2155,401.9,1
2156,385.7,1
2157,390.2,1
2158,548.6,1
2159,501.4,1
2160,389.1,1
2161,403.0,1
2162,385.0,1
2163,390.7,1
2164,399.7,1
2165,388.1,1
2166,519.1,1
2167,398.7,1
2168,387.2,1
2169,395.4,1
2170,527.4,1
2171,387.7,1
2172,415.7,1
2173,520.2,1
2174,527.3,1
2175,520.9,1
2176,522.3,1
2177,512.6,1
2178,384.2,1
2179,394.4,1
2180,406.8,1
2181,506.0,1
2182,421.0,1
2183,510.6,1
2184,529.2,1
2185,515.9,1
2186,632.7,1
2187,576.2,1
2188,492.9,1
2189,534.3,1
2190,392.3,1
2191,505.7,1
2192,394.2,1
2193,379.7,1
2194,402.8,1
2195,394.6,1
2196,515.4,1
2197,388.2,0
2198,399.0,1
2199,389.2,1
2200,530.0,1
2201,386.0,1
2202,392.0,1
2203,398.9,1
2204,518.3,1
2205,391.7,1
2206,400.7,1
2207,385.7,1
2208,518.1,0
2209,396.9,1
2210,388.7,1
2211,393.7,1
2212,532.9,1
2213,389.6,1
2214,399.7,1
2215,404.2,1
2216,502.7,1
2217,396.7,1
2218,389.1,1
2219,391.8,1
2220,529.8,1
2221,390.3,0
2222,387.7,1
2223,396.1,1
2224,553.4,1
2225,487.4,1
2226,417.1,1
2227,509.2,1
2228,545.3,1
2229,497.3,1
2230,399.7,1
2231,522.6,1
2232,390.9,0
2233,384.7,1
2234,397.7,1
2235,391.2,1
2236,520.0,1
2237,413.1,1
2238,378.8,1
2239,391.4,1
2240,526.8,1
2241,517.3,1
2242,391.4,1
2243,389.4,1
2244,387.2,1
2245,415.6,1
2246,507.1,1
2247,424.4,1
2248,508.6,1
2249,529.6,1
2250,502.6,1
2251,544.7,1
2252,507.0,1
2253,705.9,1
2254,468.3,1
2255,380.1,1
2256,394.6,1
2257,401.2,1
2258,528.9,1
2259,396.5,1
2260,388.0,1
2261,384.1,1
2262,534.5,1
2263,389.8,1
2264,388.8,1
2265,410.3,1
2266,510.9,1
2267,380.9,1
2268,401.5,1
2269,385.8,1
2270,522.3,1
2271,399.6,1
2272,388.7,1
2273,389.8,1
2274,393.5,1
2275,524.1,1
2276,399.6,1
2277,400.7,1
2278,382.9,1
2279,529.3,1
2280,380.7,1
2281,397.6,1
2282,392.4,1
2283,525.3,0
2284,398.8,1
2285,400.8,1
2286,371.5,1
2287,533.2,1
2288,381.9,1
2289,400.7,1
2290,382.1,1
2291,526.2,1
2292,391.2,1
2293,400.6,1
2294,386.0,1
2295,521.4,1
2296,389.7,1
2297,397.3,1
2298,391.3,1
2299,523.4,1
2300,397.9,1
2301,389.1,1
2302,392.0,1
2303,563.2,1
2304,490.0,1
2305,393.6,1
2306,388.7,1
2307,403.0,1
2308,380.9,1
2309,392.8,1
2310,404.8,1
2311,520.7,0
2312,386.1,1
2313,396.9,1
2314,383.3,1
2315,557.1,1
2316,498.2,1
2317,523.5,1
2318,515.9,1
2319,534.5,1
2320,380.0,1
2321,397.3,1
2322,531.3,1
2323,388.7,1
2324,384.1,1
2325,409.6,1
2326,383.0,1
2327,527.3,1
2328,396.7,1
2329,393.2,1
2330,517.4,1
2331,391.3,1
2332,393.1,1
2333,396.6,1
2334,527.0,0
2335,381.4,1
2336,403.2,1
2337,387.0,1
2338,522.5,1
2339,382.3,1
2340,407.6,1
2341,382.8,1
2342,394.0,1
2343,532.2,1
2344,522.4,1
2345,526.2,1
2346,513.4,1
2347,553.8,1
2348,490.8,1
2349,390.1,1
2350,400.4,0
2351,389.8,1
2352,394.5,1
2353,520.9,1
2354,396.6,1
2355,385.3,1
2356,397.2,1
2357,534.0,1
2358,520.9,1
2359,536.4,1
2360,500.9,1
2361,400.4,1
2362,519.1,1
2363,398.3,1
2364,523.2,1
2365,519.5,1
2366,524.0,1
2367,539.9,1
2368,510.8,1
2369,516.9,1
2370,402.7,1
2371,514.6,1
2372,513.7,1
2373,528.8,1
2374,518.3,1
2375,391.2,1
2376,414.0,1
2377,376.1,1
2378,519.4,1
2379,392.4,1
2380,406.7,1
2381,399.2,1
2382,517.3,1
2383,389.7,1
2384,392.2,1
2385,389.6,1
2386,533.0,1
2387,541.4,1
2388,506.8,1
2389,516.3,1
2390,396.6,1
2391,519.1,1
2392,400.1,1
2393,519.4,1
2394,525.2,1
2395,529.0,1
2396,509.1,1
2397,392.1,1
2398,389.4,1
2399,521.7,1
2400,394.8,1
2401,392.2,1
2402,387.7,1
2403,523.4,1
2404,527.5,1
2405,402.2,1
2406,512.5,1
2407,391.1,1
2408,398.0,1
2409,388.1,1
2410,392.4,1
2411,397.0,1
2412,522.5,1
2413,402.8,1
2414,514.2,1
2415,386.3,1
2416,401.5,1
2417,518.6,1
2418,394.1,1
2419,528.5,1
2420,517.8,1
2421,391.9,1
2422,523.9,1
2423,534.3,0
2424,383.6,1
2425,391.2,1
2426,391.8,1
2427,525.3,1
2428,397.8,1
2429,376.5,1
2430,407.1,1
2431,524.2,1
2432,394.6,1
2433,534.6,1
2434,511.7,1
2435,524.4,1
2436,392.5,1
2437,377.5,1
2438,540.5,1
2439,388.8,1
2440,387.7,1
2441,403.3,1
2442,518.3,1
2443,389.4,1
2444,389.9,1
2445,383.7,1
2446,546.5,1
2447,521.5,1
2448,532.3,1
2449,509.3,1
2450,531.9,1
2451,514.2,1
2452,524.0,1
2453,530.5,1
2454,551.4,1
2455,497.7,1
2456,505.5,1
2457,530.2,1
2458,519.1,1
2459,620.8,1
2460,417.8,1
2461,393.3,1
2462,398.2,1
2463,529.6,1
2464,522.7,1
2465,552.2,1
2466,503.9,1
2467,517.9,1
2468,524.2,1
2469,515.2,1
2470,515.3,1
2471,396.3,1
2472,416.5,1
2473,501.0,1
2474,404.4,1
2475,382.5,1
2476,408.7,1
2477,376.9,1
2478,525.7,1
2479,384.5,1
2480,389.3,1
2481,390.8,1
2482,525.3,1
2483,404.4,1
2484,392.2,1
2485,394.7,1
2486,524.5,1
2487,386.4,1
2488,402.3,1
2489,384.3,1
2490,541.0,1
2491,519.9,0
2492,524.2,1
2493,525.4,1
2494,513.6,1
2495,414.6,1
2496,498.6,1
2497,375.1,1
2498,403.2,1
2499,402.1,1
2500,386.5,1
2501,534.3,1
2502,507.6,1
2503,386.4,1
2504,395.9,1
2505,480.4,1
2506,433.0,1
2507,398.3,1
2508,520.8,1
2509,532.3,1
2510,505.4,1
2511,540.0,1
2512,404.7,1
2513,371.2,1
2514,394.2,1
2515,389.5,1
2516,388.4,1
2517,572.3,1
2518,484.3,1
2519,513.3,1
2520,471.6,1
2521,451.7,1
2522,521.1,1
2523,401.8,1
2524,527.5,1
2525,405.2,1
2526,600.5,1
2527,598.4,1
2528,2669.0,1
2529,584.7,1
2530,518.1,1
2531,528.7,1
2532,521.2,1
2533,512.7,1
2534,516.6,1
2535,524.6,1
2536,520.0,1
2537,409.1,1
2538,381.1,1
2539,388.0,1
2540,521.7,1
2541,393.9,1
2542,382.1,1
2543,400.5,1
2544,585.2,1
2545,464.5,1
2546,513.5,1
2547,400.3,1
2548,521.4,1
2549,522.0,1
2550,392.7,1
2551,389.1,1
2552,534.7,1
2553,387.7,1
2554,392.2,0
2555,398.4,1
2556,521.2,1
2557,387.1,1
2558,396.0,1
2559,394.4,1
2560,520.5,1
2561,394.1,1
2562,392.6,1
2563,390.5,1
2564,525.7,1
2565,392.8,1
2566,397.3,1
2567,391.9,1
2568,517.2,1
2569,392.9,1
2570,397.8,1
2571,390.0,1
2572,522.3,1
2573,397.3,1
2574,388.8,1
2575,392.1,1
2576,531.1,1
2577,385.9,1
2578,389.0,1
2579,399.8,1
2580,526.0,1
2581,389.0,1
2582,393.6,1
2583,388.2,1
2584,522.4,1
2585,399.1,1
2586,387.4,1
2587,393.8,1
2588,397.0,1
2589,518.9,1
2590,392.4,1
2591,394.9,1
2592,391.3,1
2593,526.1,1
2594,395.1,1
2595,388.3,1
2596,391.3,1
2597,525.3,1
2598,390.4,1
2599,394.8,1
2600,396.5,1
2601,519.5,1
2602,396.6,1
2603,394.1,1
2604,387.2,1
2605,543.6,1
2606,382.7,1
2607,383.0,1
2608,396.2,1
2609,535.4,1
2610,404.0,1
2611,366.2,1
2612,391.6,1
2613,525.6,1
2614,390.2,1
2615,395.9,1
2616,394.6,1
2617,528.8,1
2618,388.9,1
2619,395.4,1
2620,386.5,1
2621,523.1,1
2622,398.4,1
2623,387.6,1
2624,391.9,1
2625,527.1,1
2626,388.3,1
2627,392.5,1
2628,397.4,1
2629,542.7,1
2630,512.1,0
2631,378.9,1
2632,388.4,1
2633,401.8,1
2634,388.3,1
2635,392.8,1
2636,397.3,1
2637,389.5,1
2638,522.9,1
2639,402.0,1
2640,386.3,1
2641,392.7,1
2642,523.9,1
2643,392.6,1
2644,392.6,1
2645,411.7,1
2646,504.4,1
2647,393.7,1
2648,394.7,1
2649,394.8,1
2650,517.6,1
2651,393.3,1
2652,393.7,1
2653,389.4,1
2654,556.2,1
2655,498.4,1
2656,379.4,1
2657,404.6,1
2658,392.3,1
2659,385.8,1
2660,390.3,1
2661,391.6,1
2662,529.3,1
2663,389.0,1
2664,395.8,1
2665,393.0,1
2666,525.8,1
2667,391.7,1
2668,390.1,1
2669,388.0,1
2670,539.5,1
2671,384.9,1
2672,388.2,1
2673,393.0,1
2674,389.2,1
2675,394.5,1
2676,396.3,1
2677,395.2,1
2678,521.6,1
2679,524.5,1
2680,390.1,1
2681,399.9,1
2682,389.4,1
2683,517.6,1
2684,398.9,1
2685,394.9,1
2686,389.0,1
2687,521.5,1
2688,392.3,1
2689,392.1,1
2690,395.7,1
2691,517.9,1
2692,395.4,1
2693,393.7,1
2694,391.5,1
2695,525.6,1
2696,396.5,1
2697,386.8,1
2698,391.2,1
2699,524.5,1
2700,393.4,1
2701,403.6,1
2702,384.5,1
2703,521.7,1
2704,396.0,1
2705,385.1,1
2706,394.3,1
2707,529.1,1
2708,385.2,1
2709,395.1,1
2710,398.6,1
2711,520.1,1
2712,388.6,1
2713,415.0,1
2714,382.4,1
2715,518.0,1
2716,405.1,1
2717,508.2,1
2718,398.7,1
2719,391.0,1
2720,390.7,1
2721,392.5,1
2722,391.0,1
2723,526.4,1
2724,391.9,1
2725,479.2,1
2726,457.5,1
2727,538.2,1
2728,487.8,1
2729,527.0,1
2730,397.1,1
2731,520.7,1
2732,389.4,1
2733,398.1,1
2734,519.9,1
2735,387.3,1
2736,392.9,1
2737,395.8,1
2738,532.4,1
2739,515.2,1
2740,385.6,1
2741,398.9,1
2742,392.7,1
2743,391.6,1
2744,391.9,1
2745,392.9,1
2746,522.7,1
2747,398.1,1
2748,386.2,1
2749,395.0,1
2750,528.4,1
2751,389.3,1
2752,392.9,1
2753,393.2,1
2754,391.9,1
2755,545.0,1
2756,381.8,1
2757,382.4,1
2758,389.4,1
2759,391.6,1
2760,549.2,1
2761,532.4,1
2762,513.3,1
2763,502.5,1
2764,519.3,1
2765,562.9,1
2766,498.4,1
2767,514.9,1
2768,524.2,1
2769,392.0,1
2770,525.8,1
2771,385.5,1
2772,527.5,1
2773,396.5,1
2774,389.8,1
2775,392.3,1
2776,530.4,1
2777,390.9,1
2778,386.4,1
2779,394.8,1
2780,517.5,1
2781,399.6,1
2782,389.3,1
2783,394.2,1
2784,525.1,1
2785,405.6,1
2786,382.1,1
2787,388.3,1
2788,390.1,1
2789,391.2,1
2790,527.9,1
2791,391.2,1
2792,531.2,1
2793,390.4,1
2794,390.3,1
2795,395.5,1
2796,521.6,1
2797,402.6,1
2798,380.1,1
2799,393.3,1
2800,523.8,1
2801,400.7,1
2802,393.4,1
2803,385.2,1
2804,521.2,1
2805,393.9,1
2806,388.6,1
2807,394.8,1
2808,524.4,1
2809,387.7,1
2810,393.7,1
2811,399.2,1
2812,519.0,1
2813,394.6,1
2814,391.2,1
2815,394.5,1
2816,394.8,1
2817,393.4,1
2818,390.1,1
2819,527.2,1
2820,519.4,1
2821,392.0,1
2822,393.7,1
2823,391.0,1
2824,528.0,1
2825,391.0,1
2826,389.3,1
2827,391.5,1
2828,524.1,1
2829,397.5,1
2830,393.0,1
2831,387.8,1
2832,523.7,1
2833,402.8,1
2834,380.6,1
2835,395.5,1
2836,520.5,1
2837,402.1,1
2838,385.8,1
2839,397.6,1
2840,539.1,1
2841,378.9,1
2842,388.4,1
2843,395.7,1
2844,391.3,1
2845,394.3,1
2846,384.5,1
2847,398.5,1
2848,527.2,1
2849,390.2,1
2850,393.3,1
2851,386.7,1
2852,525.9,1
2853,393.1,1
2854,393.5,1
2855,390.7,1
2856,535.8,1
2857,392.4,1
2858,399.4,1
2859,387.8,1
2860,516.6,1
2861,383.3,1
2862,396.0,1
2863,398.2,1
2864,520.3,1
2865,390.4,1
2866,395.8,1
2867,389.9,1
2868,523.1,1
2869,391.8,1
2870,394.3,1
2871,394.4,1
2872,524.8,1
2873,387.2,1
2874,395.5,1
2875,390.0,1
2876,527.8,1
2877,388.2,1
2878,399.8,0
2879,390.0,1
2880,522.7,1
2881,388.4,1
2882,395.4,1
2883,391.1,1
2884,390.4,1
2885,535.0,1
2886,387.5,1
2887,389.8,1
2888,397.8,1
2889,518.0,1
2890,394.2,1
2891,393.9,1
2892,384.7,1
2893,529.8,1
2894,393.0,1
2895,389.2,1
2896,393.9,1
2897,525.1,1
2898,386.8,1
2899,400.9,1
2900,390.0,1
2901,523.0,1
2902,400.2,1
2903,388.6,1
2904,403.4,1
2905,512.2,1
2906,392.5,1
2907,392.7,1
2908,413.4,1
2909,521.0,1
2910,379.3,1
2911,413.6,1
2912,379.5,1
2913,507.9,1
2914,395.8,1
2915,391.2,1
2916,395.9,1
2917,525.4,1
2918,388.2,1
2919,391.0,1
2920,396.6,1
2921,517.3,1
2922,393.9,1
2923,396.4,1
2924,390.9,1
2925,524.8,1
2926,394.1,1
2927,402.1,1
2928,383.8,1
2929,389.3,1
2930,526.7,1
2931,386.6,1
2932,400.0,1
2933,387.2,1
2934,527.9,1
2935,391.1,1
2936,395.5,1
2937,385.0,1
2938,530.4,1
2939,391.0,1
2940,397.2,1
2941,391.9,1
2942,521.9,1
2943,389.1,1
2944,393.5,1
2945,389.7,1
2946,533.7,1
2947,386.4,1
2948,402.7,1
2949,380.6,1
2950,531.6,1
2951,385.8,1
2952,398.2,1
2953,389.7,1
2954,523.8,1
2955,387.1,1
2956,394.4,1
2957,396.4,1
2958,521.4,1
2959,394.6,1
2960,392.8,1
2961,392.3,1
2962,524.4,1
2963,392.4,1
2964,390.7,1
2965,394.3,1
2966,521.9,1
2967,394.5,1
2968,394.8,1
2969,393.5,1
2970,390.3,1
2971,524.2,1
2972,389.5,1
2973,391.4,1
2974,397.1,1
2975,523.6,1
2976,397.1,1
2977,388.9,1
2978,389.0,1
2979,525.8,1
2980,395.0,1
2981,391.3,1
2982,388.1,1
2983,535.5,1
2984,383.1,1
2985,396.1,1
2986,385.4,1
2987,526.4,1
2988,392.2,1
2989,398.5,1
2990,392.2,1
2991,519.1,1
2992,397.8,1
2993,386.4,1
2994,390.2,1
2995,530.9,1
2996,387.8,1
2997,392.9,1
2998,392.6,1
2999,528.2,1
3000,396.4,1
3001,388.3,1
3002,386.9,1
3003,526.4,1
3004,392.0,1
3005,395.3,1
3006,393.5,1
3007,515.9,1
3008,403.9,1
3009,388.3,1
3010,388.8,1
3011,523.3,1
3012,395.5,1
3013,390.9,1
3014,393.3,1
3015,392.9,1
3016,521.8,1
3017,395.0,1
3018,401.7,1
3019,383.4,1
3020,534.9,1
3021,385.2,1
3022,389.3,1
3023,389.3,1
3024,526.4,1
3025,392.4,1
3026,394.2,1
3027,389.5,1
3028,530.3,1
3029,390.0,1
3030,385.5,1
3031,395.4,1
3032,530.1,1
3033,396.8,1
3034,383.2,1
3035,394.2,1
3036,519.4,1
3037,395.1,1
3038,397.6,1
3039,385.1,1
3040,524.8,1
3041,396.1,1
3042,392.6,1
3043,391.4,1
3044,525.1,1
3045,391.3,1
3046,391.3,1
3047,393.2,1
3048,528.6,1
3049,386.9,1
3050,388.4,1
3051,398.4,1
3052,393.4,1
3053,518.9,1
3054,394.7,1
3055,393.5,1
3056,393.9,1
3057,555.9,1
3058,491.9,1
3059,393.8,1
3060,403.1,1
3061,383.1,1
3062,390.4,1
3063,390.1,1
3064,393.2,1
3065,518.9,1
3066,399.0,1
3067,389.7,1
3068,392.9,1
3069,525.7,1
3070,392.6,1
3071,398.2,1
3072,383.2,1
3073,525.4,0
3074,392.1,1
3075,393.8,1
3076,393.6,1
3077,525.9,1
3078,388.4,1
3079,394.6,1
3080,393.7,1
3081,522.5,1
3082,394.6,1
3083,387.7,1
3084,412.6,1
3085,510.2,1
3086,394.2,1
3087,387.4,1
3088,390.3,1
3089,530.8,1
3090,387.4,1
3091,392.6,1
3092,397.5,1
3093,389.2,1
3094,555.0,1
3095,508.7,1
3096,375.3,1
3097,398.3,1
3098,387.5,1
3099,394.1,1
3100,393.6,1
3101,395.6,1
3102,522.0,1
3103,389.6,1
3104,390.1,1
3105,403.5,1
3106,517.4,1
3107,392.3,1
3108,385.9,1
3109,402.4,1
3110,527.3,1
3111,387.2,1
3112,393.5,1
3113,391.6,1
3114,526.4,1
3115,391.5,1
3116,391.7,1
3117,386.0,1
3118,526.7,1
3119,395.6,1
3120,390.9,1
3121,391.1,1
3122,524.6,1
3123,389.3,1
3124,400.6,1
3125,391.2,1
3126,519.6,1
3127,392.9,1
3128,395.3,1
3129,392.9,1
3130,523.7,1
3131,392.6,1
3132,391.3,1
3133,401.9,1
3134,519.1,1
3135,391.8,1
3136,388.2,1
3137,395.3,1
3138,523.3,1
3139,399.2,1
3140,385.7,1
3141,387.7,1
3142,528.9,1
3143,392.6,1
3144,389.9,1
3145,396.3,1
3146,524.2,1
3147,387.4,1
3148,396.0,1
3149,392.1,1
3150,525.0,1
3151,393.8,1
3152,392.1,1
3153,392.0,1
3154,519.6,1
3155,397.4,1
3156,389.8,1
3157,393.7,1
3158,388.6,1
3159,535.1,1
3160,394.4,1
3161,383.0,1
3162,557.4,1
3163,494.7,1
3164,391.5,1
3165,397.3,1
3166,388.9,1
3167,388.7,1
3168,393.3,1
3169,419.9,1
3170,499.9,1
3171,386.8,0
3172,394.1,1
3173,393.4,1
3174,526.8,1
3175,392.3,1
3176,389.5,1
3177,393.0,1
3178,524.7,1
3179,391.5,1
3180,393.2,1
3181,397.3,1
3182,523.4,1
3183,385.6,0
3184,397.8,1
3185,387.6,1
3186,522.9,1
3187,403.5,1
3188,391.9,1
3189,389.5,1
3190,523.2,1
3191,391.4,1
3192,391.2,1
3193,393.4,1
3194,388.8,1
3195,393.7,1
3196,534.9,1
3197,384.5,1
3198,520.2,1
3199,392.1,1
3200,393.3,1
3201,391.6,1
3202,527.4,1
3203,386.2,1
3204,394.2,1
3205,441.4,1
3206,486.8,1
3207,384.1,1
3208,399.5,1
3209,383.4,1
3210,524.8,1
3211,390.7,1
3212,397.9,1
3213,386.0,1
3214,399.2,1
3215,389.9,1
3216,532.6,1
